"Segment","Latitude","Longitude","Altitude (m)","Time (UTC ISO)","Time (UTC)","Time (Local)","UNIX Epoch Time"
1,"38.74153308922152","-109.56317568554411","1408.158935546875","2020-02-16T17:50:09.000Z","2020-02-16 17:50:09.000","2020-02-16 10:50:09.000","1581875409"
1,"38.74153775322883","-109.5631675899564","1408.2174072265625","2020-02-16T17:50:10.000Z","2020-02-16 17:50:10.000","2020-02-16 10:50:10.000","1581875410"
1,"38.741542655167976","-109.56315959182196","1408.2760009765625","2020-02-16T17:50:11.000Z","2020-02-16 17:50:11.000","2020-02-16 10:50:11.000","1581875411"
1,"38.74154776779137","-109.56315174158496","1408.3338623046875","2020-02-16T17:50:12.000Z","2020-02-16 17:50:12.000","2020-02-16 10:50:12.000","1581875412"
1,"38.74155307712718","-109.5631440919293","1408.389892578125","2020-02-16T17:50:13.000Z","2020-02-16 17:50:13.000","2020-02-16 10:50:13.000","1581875413"
1,"38.74155857746327","-109.56313669719647","1408.44384765625","2020-02-16T17:50:14.000Z","2020-02-16 17:50:14.000","2020-02-16 10:50:14.000","1581875414"
1,"38.741564264366254","-109.56312961171417","1408.495849609375","2020-02-16T17:50:15.000Z","2020-02-16 17:50:15.000","2020-02-16 10:50:15.000","1581875415"
1,"38.741570128360486","-109.56312288893749","1408.546142578125","2020-02-16T17:50:16.000Z","2020-02-16 17:50:16.000","2020-02-16 10:50:16.000","1581875416"
1,"38.74157615192325","-109.56311658094765","1408.5955810546875","2020-02-16T17:50:17.000Z","2020-02-16 17:50:17.000","2020-02-16 10:50:17.000","1581875417"
1,"38.74158230932241","-109.56311073666554","1408.64453125","2020-02-16T17:50:18.000Z","2020-02-16 17:50:18.000","2020-02-16 10:50:18.000","1581875418"
1,"38.741588567677695","-109.56310539997772","1408.694091796875","2020-02-16T17:50:19.000Z","2020-02-16 17:50:19.000","2020-02-16 10:50:19.000","1581875419"
1,"38.741594888726986","-109.56310060883523","1408.74462890625","2020-02-16T17:50:20.000Z","2020-02-16 17:50:20.000","2020-02-16 10:50:20.000","1581875420"
1,"38.74160123087046","-109.56309639376545","1408.7972412109375","2020-02-16T17:50:21.000Z","2020-02-16 17:50:21.000","2020-02-16 10:50:21.000","1581875421"
1,"38.74160755098786","-109.56309277603475","1408.852294921875","2020-02-16T17:50:22.000Z","2020-02-16 17:50:22.000","2020-02-16 10:50:22.000","1581875422"
1,"38.74161380621139","-109.56308976721319","1408.9105224609375","2020-02-16T17:50:23.000Z","2020-02-16 17:50:23.000","2020-02-16 10:50:23.000","1581875423"
1,"38.74161995661808","-109.5630873703328","1408.9720458984375","2020-02-16T17:50:24.000Z","2020-02-16 17:50:24.000","2020-02-16 10:50:24.000","1581875424"
1,"38.74162596987039","-109.5630855827625","1409.036865234375","2020-02-16T17:50:25.000Z","2020-02-16 17:50:25.000","2020-02-16 10:50:25.000","1581875425"
1,"38.74163182654683","-109.56308440050302","1409.105224609375","2020-02-16T17:50:26.000Z","2020-02-16 17:50:26.000","2020-02-16 10:50:26.000","1581875426"
1,"38.74163752198554","-109.56308382146798","1409.177001953125","2020-02-16T17:50:27.000Z","2020-02-16 17:50:27.000","2020-02-16 10:50:27.000","1581875427"
1,"38.74164306544129","-109.56308384538994","1409.251953125","2020-02-16T17:50:28.000Z","2020-02-16 17:50:28.000","2020-02-16 10:50:28.000","1581875428"
1,"38.74164847952272","-109.56308447135693","1409.3297119140625","2020-02-16T17:50:29.000Z","2020-02-16 17:50:29.000","2020-02-16 10:50:29.000","1581875429"
1,"38.74165379891097","-109.56308569570588","1409.4097900390625","2020-02-16T17:50:30.000Z","2020-02-16 17:50:30.000","2020-02-16 10:50:30.000","1581875430"
1,"38.741659067935764","-109.56308750976831","1409.491943359375","2020-02-16T17:50:31.000Z","2020-02-16 17:50:31.000","2020-02-16 10:50:31.000","1581875431"
1,"38.7416643353442","-109.5630898962963","1409.5760498046875","2020-02-16T17:50:32.000Z","2020-02-16 17:50:32.000","2020-02-16 10:50:32.000","1581875432"
1,"38.7416696465145","-109.5630928254593","1409.662353515625","2020-02-16T17:50:33.000Z","2020-02-16 17:50:33.000","2020-02-16 10:50:33.000","1581875433"
1,"38.7416750373372","-109.5630962520542","1409.7508544921875","2020-02-16T17:50:34.000Z","2020-02-16 17:50:34.000","2020-02-16 10:50:34.000","1581875434"
1,"38.74168053269049","-109.5631001152913","1409.84130859375","2020-02-16T17:50:35.000Z","2020-02-16 17:50:35.000","2020-02-16 10:50:35.000","1581875435"
1,"38.741686148755576","-109.56310434214029","1409.933349609375","2020-02-16T17:50:36.000Z","2020-02-16 17:50:36.000","2020-02-16 10:50:36.000","1581875436"
1,"38.741691894416846","-109.56310885539297","1410.026611328125","2020-02-16T17:50:37.000Z","2020-02-16 17:50:37.000","2020-02-16 10:50:37.000","1581875437"
1,"38.74169776947628","-109.56311358385928","1410.1204833984375","2020-02-16T17:50:38.000Z","2020-02-16 17:50:38.000","2020-02-16 10:50:38.000","1581875438"
1,"38.741703762436565","-109.5631184711822","1410.2139892578125","2020-02-16T17:50:39.000Z","2020-02-16 17:50:39.000","2020-02-16 10:50:39.000","1581875439"
1,"38.741709849748915","-109.56312348330817","1410.3060302734375","2020-02-16T17:50:40.000Z","2020-02-16 17:50:40.000","2020-02-16 10:50:40.000","1581875440"
1,"38.74171599646716","-109.56312861155952","1410.3948974609375","2020-02-16T17:50:41.000Z","2020-02-16 17:50:41.000","2020-02-16 10:50:41.000","1581875441"
1,"38.74172215747948","-109.5631338672098","1410.4794921875","2020-02-16T17:50:42.000Z","2020-02-16 17:50:42.000","2020-02-16 10:50:42.000","1581875442"
1,"38.74172827852667","-109.56313927130094","1410.5592041015625","2020-02-16T17:50:43.000Z","2020-02-16 17:50:43.000","2020-02-16 10:50:43.000","1581875443"
1,"38.74173429812252","-109.56314484532126","1410.634033203125","2020-02-16T17:50:44.000Z","2020-02-16 17:50:44.000","2020-02-16 10:50:44.000","1581875444"
1,"38.74174015115566","-109.56315060352807","1410.705078125","2020-02-16T17:50:45.000Z","2020-02-16 17:50:45.000","2020-02-16 10:50:45.000","1581875445"
1,"38.741745773440066","-109.5631565469305","1410.773193359375","2020-02-16T17:50:46.000Z","2020-02-16 17:50:46.000","2020-02-16 10:50:46.000","1581875446"
1,"38.74175110640954","-109.56316265931093","1410.839599609375","2020-02-16T17:50:47.000Z","2020-02-16 17:50:47.000","2020-02-16 10:50:47.000","1581875447"
1,"38.74175610091639","-109.5631689048532","1410.90576171875","2020-02-16T17:50:48.000Z","2020-02-16 17:50:48.000","2020-02-16 10:50:48.000","1581875448"
1,"38.74176071908377","-109.56317522720762","1410.9725341796875","2020-02-16T17:50:49.000Z","2020-02-16 17:50:49.000","2020-02-16 10:50:49.000","1581875449"
1,"38.74176493408723","-109.56318155183843","1411.0416259765625","2020-02-16T17:50:50.000Z","2020-02-16 17:50:50.000","2020-02-16 10:50:50.000","1581875450"
1,"38.741768728861175","-109.5631877934162","1411.1146240234375","2020-02-16T17:50:51.000Z","2020-02-16 17:50:51.000","2020-02-16 10:50:51.000","1581875451"
1,"38.741772095013935","-109.56319386561526","1411.194091796875","2020-02-16T17:50:52.000Z","2020-02-16 17:50:52.000","2020-02-16 10:50:52.000","1581875452"
1,"38.741775032384176","-109.5631996893855","1411.28271484375","2020-02-16T17:50:53.000Z","2020-02-16 17:50:53.000","2020-02-16 10:50:53.000","1581875453"
1,"38.74177754907134","-109.56320519869915","1411.3831787109375","2020-02-16T17:50:54.000Z","2020-02-16 17:50:54.000","2020-02-16 10:50:54.000","1581875454"
1,"38.74177966095761","-109.56321034374444","1411.4991455078125","2020-02-16T17:50:55.000Z","2020-02-16 17:50:55.000","2020-02-16 10:50:55.000","1581875455"
1,"38.741781389070454","-109.56321509183509","1411.6343994140625","2020-02-16T17:50:56.000Z","2020-02-16 17:50:56.000","2020-02-16 10:50:56.000","1581875456"
1,"38.741782755670194","-109.56321942756296","1411.7933349609375","2020-02-16T17:50:57.000Z","2020-02-16 17:50:57.000","2020-02-16 10:50:57.000","1581875457"
1,"38.741783781405864","-109.56322335196279","1411.9798583984375","2020-02-16T17:50:58.000Z","2020-02-16 17:50:58.000","2020-02-16 10:50:58.000","1581875458"
1,"38.74178448484646","-109.56322687798617","1412.19775390625","2020-02-16T17:50:59.000Z","2020-02-16 17:50:59.000","2020-02-16 10:50:59.000","1581875459"
1,"38.741784885090695","-109.56323002177042","1412.4501953125","2020-02-16T17:51:00.000Z","2020-02-16 17:51:00.000","2020-02-16 10:51:00.000","1581875460"
1,"38.74178500607835","-109.56323279356728","1412.740478515625","2020-02-16T17:51:01.000Z","2020-02-16 17:51:01.000","2020-02-16 10:51:01.000","1581875461"
1,"38.74178487967781","-109.56323519303574","1413.071533203125","2020-02-16T17:51:02.000Z","2020-02-16 17:51:02.000","2020-02-16 10:51:02.000","1581875462"
1,"38.74178454563476","-109.56323721062506","1413.446044921875","2020-02-16T17:51:03.000Z","2020-02-16 17:51:03.000","2020-02-16 10:51:03.000","1581875463"
1,"38.74178404826169","-109.56323883333026","1413.86572265625","2020-02-16T17:51:04.000Z","2020-02-16 17:51:04.000","2020-02-16 10:51:04.000","1581875464"
1,"38.74178343163407","-109.5632400516116","1414.3309326171875","2020-02-16T17:51:05.000Z","2020-02-16 17:51:05.000","2020-02-16 10:51:05.000","1581875465"
1,"38.741782735846506","-109.56324086459304","1414.83984375","2020-02-16T17:51:06.000Z","2020-02-16 17:51:06.000","2020-02-16 10:51:06.000","1581875466"
1,"38.74178199544819","-109.56324128227098","1415.387939453125","2020-02-16T17:51:07.000Z","2020-02-16 17:51:07.000","2020-02-16 10:51:07.000","1581875467"
1,"38.74178123948069","-109.5632413257545","1415.9683837890625","2020-02-16T17:51:08.000Z","2020-02-16 17:51:08.000","2020-02-16 10:51:08.000","1581875468"
1,"38.74178049209801","-109.56324102722915","1416.5711669921875","2020-02-16T17:51:09.000Z","2020-02-16 17:51:09.000","2020-02-16 10:51:09.000","1581875469"
1,"38.74177977425682","-109.56324042727442","1417.18310546875","2020-02-16T17:51:10.000Z","2020-02-16 17:51:10.000","2020-02-16 10:51:10.000","1581875470"
1,"38.741779106754535","-109.5632395683907","1417.7894287109375","2020-02-16T17:51:11.000Z","2020-02-16 17:51:11.000","2020-02-16 10:51:11.000","1581875471"
1,"38.741778512554305","-109.56323849060796","1418.3770751953125","2020-02-16T17:51:12.000Z","2020-02-16 17:51:12.000","2020-02-16 10:51:12.000","1581875472"
1,"38.74177801868183","-109.56323723122159","1418.936279296875","2020-02-16T17:51:13.000Z","2020-02-16 17:51:13.000","2020-02-16 10:51:13.000","1581875473"
1,"38.7417776582728","-109.56323582569937","1419.460205078125","2020-02-16T17:51:14.000Z","2020-02-16 17:51:14.000","2020-02-16 10:51:14.000","1581875474"
1,"38.74177746969171","-109.56323430874602","1419.9442138671875","2020-02-16T17:51:15.000Z","2020-02-16 17:51:15.000","2020-02-16 10:51:15.000","1581875475"
1,"38.74177749227946","-109.56323271572633","1420.38525390625","2020-02-16T17:51:16.000Z","2020-02-16 17:51:16.000","2020-02-16 10:51:16.000","1581875476"
1,"38.74177776087869","-109.56323108368953","1420.7818603515625","2020-02-16T17:51:17.000Z","2020-02-16 17:51:17.000","2020-02-16 10:51:17.000","1581875477"
1,"38.741778300843606","-109.56322945087722","1421.1337890625","2020-02-16T17:51:18.000Z","2020-02-16 17:51:18.000","2020-02-16 10:51:18.000","1581875478"
1,"38.74177912591112","-109.56322785521643","1421.441650390625","2020-02-16T17:51:19.000Z","2020-02-16 17:51:19.000","2020-02-16 10:51:19.000","1581875479"
1,"38.74178023918809","-109.56322633213139","1421.707275390625","2020-02-16T17:51:20.000Z","2020-02-16 17:51:20.000","2020-02-16 10:51:20.000","1581875480"
1,"38.741781635630694","-109.56322491184284","1421.9329833984375","2020-02-16T17:51:21.000Z","2020-02-16 17:51:21.000","2020-02-16 10:51:21.000","1581875481"
1,"38.741783304033234","-109.5632236176958","1422.1219482421875","2020-02-16T17:51:22.000Z","2020-02-16 17:51:22.000","2020-02-16 10:51:22.000","1581875482"
1,"38.7417852285638","-109.56322246564541","1422.277587890625","2020-02-16T17:51:23.000Z","2020-02-16 17:51:23.000","2020-02-16 10:51:23.000","1581875483"
1,"38.74178739164616","-109.56322146371757","1422.403564453125","2020-02-16T17:51:24.000Z","2020-02-16 17:51:24.000","2020-02-16 10:51:24.000","1581875484"
1,"38.74178977609092","-109.56322061191159","1422.5037841796875","2020-02-16T17:51:25.000Z","2020-02-16 17:51:25.000","2020-02-16 10:51:25.000","1581875485"
1,"38.74179236622145","-109.56321990375363","1422.58203125","2020-02-16T17:51:26.000Z","2020-02-16 17:51:26.000","2020-02-16 10:51:26.000","1581875486"
1,"38.74179514980786","-109.563219329674","1422.6419677734375","2020-02-16T17:51:27.000Z","2020-02-16 17:51:27.000","2020-02-16 10:51:27.000","1581875487"
1,"38.74179811840319","-109.5632188800701","1422.6868896484375","2020-02-16T17:51:28.000Z","2020-02-16 17:51:28.000","2020-02-16 10:51:28.000","1581875488"
1,"38.74180126556282","-109.56321854642368","1422.7198486328125","2020-02-16T17:51:29.000Z","2020-02-16 17:51:29.000","2020-02-16 10:51:29.000","1581875489"
1,"38.74180458463923","-109.56321832146682","1422.7432861328125","2020-02-16T17:51:30.000Z","2020-02-16 17:51:30.000","2020-02-16 10:51:30.000","1581875490"
1,"38.74180806582684","-109.56321820011573","1422.7591552734375","2020-02-16T17:51:31.000Z","2020-02-16 17:51:31.000","2020-02-16 10:51:31.000","1581875491"
1,"38.74181169287101","-109.56321818050668","1422.76904296875","2020-02-16T17:51:32.000Z","2020-02-16 17:51:32.000","2020-02-16 10:51:32.000","1581875492"
1,"38.74181544128197","-109.56321826244003","1422.774169921875","2020-02-16T17:51:33.000Z","2020-02-16 17:51:33.000","2020-02-16 10:51:33.000","1581875493"
1,"38.7418192772787","-109.56321844464803","1422.775390625","2020-02-16T17:51:34.000Z","2020-02-16 17:51:34.000","2020-02-16 10:51:34.000","1581875494"
1,"38.741823156528305","-109.56321872337672","1422.7738037109375","2020-02-16T17:51:35.000Z","2020-02-16 17:51:35.000","2020-02-16 10:51:35.000","1581875495"
1,"38.741827023949085","-109.56321909136628","1422.7701416015625","2020-02-16T17:51:36.000Z","2020-02-16 17:51:36.000","2020-02-16 10:51:36.000","1581875496"
1,"38.74183081520575","-109.56321953687919","1422.765380859375","2020-02-16T17:51:37.000Z","2020-02-16 17:51:37.000","2020-02-16 10:51:37.000","1581875497"
1,"38.74183446030423","-109.56322004369622","1422.76025390625","2020-02-16T17:51:38.000Z","2020-02-16 17:51:38.000","2020-02-16 10:51:38.000","1581875498"
1,"38.741837888736555","-109.56322059267828","1422.75537109375","2020-02-16T17:51:39.000Z","2020-02-16 17:51:39.000","2020-02-16 10:51:39.000","1581875499"
1,"38.74184103463984","-109.56322116503273","1422.7508544921875","2020-02-16T17:51:40.000Z","2020-02-16 17:51:40.000","2020-02-16 10:51:40.000","1581875500"
1,"38.741843840172315","-109.56322174576943","1422.7469482421875","2020-02-16T17:51:41.000Z","2020-02-16 17:51:41.000","2020-02-16 10:51:41.000","1581875501"
1,"38.74184625605193","-109.56322232519699","1422.7437744140625","2020-02-16T17:51:42.000Z","2020-02-16 17:51:42.000","2020-02-16 10:51:42.000","1581875502"
1,"38.741848241178545","-109.56322289789053","1422.7408447265625","2020-02-16T17:51:43.000Z","2020-02-16 17:51:43.000","2020-02-16 10:51:43.000","1581875503"
1,"38.74184976328356","-109.56322345995166","1422.738037109375","2020-02-16T17:51:44.000Z","2020-02-16 17:51:44.000","2020-02-16 10:51:44.000","1581875504"
1,"38.7418507999206","-109.56322400706242","1422.73486328125","2020-02-16T17:51:45.000Z","2020-02-16 17:51:45.000","2020-02-16 10:51:45.000","1581875505"
1,"38.741851339047365","-109.56322453464284","1422.7308349609375","2020-02-16T17:51:46.000Z","2020-02-16 17:51:46.000","2020-02-16 10:51:46.000","1581875506"
1,"38.74185138223186","-109.56322503716892","1422.7257080078125","2020-02-16T17:51:47.000Z","2020-02-16 17:51:47.000","2020-02-16 10:51:47.000","1581875507"
1,"38.741850945313345","-109.56322550580022","1422.7186279296875","2020-02-16T17:51:48.000Z","2020-02-16 17:51:48.000","2020-02-16 10:51:48.000","1581875508"
1,"38.74185005124689","-109.56322592827107","1422.70849609375","2020-02-16T17:51:49.000Z","2020-02-16 17:51:49.000","2020-02-16 10:51:49.000","1581875509"
1,"38.7418487259307","-109.56322628988947","1422.695556640625","2020-02-16T17:51:50.000Z","2020-02-16 17:51:50.000","2020-02-16 10:51:50.000","1581875510"
1,"38.7418469996291","-109.56322657216856","1422.6802978515625","2020-02-16T17:51:51.000Z","2020-02-16 17:51:51.000","2020-02-16 10:51:51.000","1581875511"
1,"38.741844908994274","-109.56322675104259","1422.6632080078125","2020-02-16T17:51:52.000Z","2020-02-16 17:51:52.000","2020-02-16 10:51:52.000","1581875512"
1,"38.74184249983474","-109.56322679576984","1422.6451416015625","2020-02-16T17:51:53.000Z","2020-02-16 17:51:53.000","2020-02-16 10:51:53.000","1581875513"
1,"38.741839830484444","-109.56322666814364","1422.6263427734375","2020-02-16T17:51:54.000Z","2020-02-16 17:51:54.000","2020-02-16 10:51:54.000","1581875514"
1,"38.741836975695755","-109.56322632209739","1422.6072998046875","2020-02-16T17:51:55.000Z","2020-02-16 17:51:55.000","2020-02-16 10:51:55.000","1581875515"
1,"38.74183403090518","-109.56322570352482","1422.588623046875","2020-02-16T17:51:56.000Z","2020-02-16 17:51:56.000","2020-02-16 10:51:56.000","1581875516"
1,"38.741831101527495","-109.5632247557264","1422.5706787109375","2020-02-16T17:51:57.000Z","2020-02-16 17:51:57.000","2020-02-16 10:51:57.000","1581875517"
1,"38.74182827672765","-109.56322343100054","1422.5538330078125","2020-02-16T17:51:58.000Z","2020-02-16 17:51:58.000","2020-02-16 10:51:58.000","1581875518"
1,"38.74182561802796","-109.563221698396","1422.5379638671875","2020-02-16T17:51:59.000Z","2020-02-16 17:51:59.000","2020-02-16 10:51:59.000","1581875519"
1,"38.741823163682334","-109.56321954709291","1422.5220947265625","2020-02-16T17:52:00.000Z","2020-02-16 17:52:00.000","2020-02-16 10:52:00.000","1581875520"
1,"38.74182093334006","-109.56321698996754","1422.505615234375","2020-02-16T17:52:01.000Z","2020-02-16 17:52:01.000","2020-02-16 10:52:01.000","1581875521"
1,"38.74181893384302","-109.56321406415623","1422.4873046875","2020-02-16T17:52:02.000Z","2020-02-16 17:52:02.000","2020-02-16 10:52:02.000","1581875522"
1,"38.741817166666465","-109.56321082726187","1422.46533203125","2020-02-16T17:52:03.000Z","2020-02-16 17:52:03.000","2020-02-16 10:52:03.000","1581875523"
1,"38.74181563253094","-109.56320735191332","1422.437744140625","2020-02-16T17:52:04.000Z","2020-02-16 17:52:04.000","2020-02-16 10:52:04.000","1581875524"
1,"38.741814330186834","-109.56320371578215","1422.40185546875","2020-02-16T17:52:05.000Z","2020-02-16 17:52:05.000","2020-02-16 10:52:05.000","1581875525"
1,"38.74181325133015","-109.56319998554632","1422.355224609375","2020-02-16T17:52:06.000Z","2020-02-16 17:52:06.000","2020-02-16 10:52:06.000","1581875526"
